"repository","name","version","installed","installed_version","architecture","classification","description","groups","licenses","project_url","required_dependencies","optional_dependencies","provides","conflicts","replaces","download_size","installed_size","build_date"
"msys","ack","3.9.0-1","False","","any","msys-package","A Perl-based grep replacement, aimed at programmers with large trees of heterogeneous source code","perl-modules","GPL;PerlArtistic","https://beyondgrep.com/","perl-File-Next","","perl-ack=3.9.0","perl-ack","perl-ack","63.55 KiB","195.90 KiB","Sat Feb  7 11:11:41 2026"
"msys","ansible","14.2.0-1","False","","any","msys-package","Official assortment of Ansible collections","","spdx:GPL-3.0-or-later","https://pypi.org/project/ansible/","python;ansible-core>=2.21.2","","","","","37.01 MiB","487.73 MiB","Sat Jul 18 16:56:33 2026"
"msys","ansible-core","2.21.2-1","False","","any","msys-package","Radically simple IT automation platform","","spdx:GPL-3.0-or-later","https://pypi.org/project/ansible-core","python;python-yaml;python-jinja;python-packaging;python-cryptography;python-resolvelib;msys2-runtime-devel","sshpass","python-ansible;ansible-base","","ansible-base","3.45 MiB","22.47 MiB","Sat Jul 18 16:54:37 2026"
"msys","apr","1.7.6-2","False","","x86_64","msys-package","The Apache Portable Runtime","libraries","spdx:Apache-2.0","https://apr.apache.org/","libxcrypt;libuuid","","","","","78.77 KiB","182.28 KiB","Sat Jun 13 05:03:42 2026"
"msys","apr-devel","1.7.6-2","False","","x86_64","msys-package","Libapr headers and libraries","development","spdx:Apache-2.0","https://apr.apache.org/","apr=1.7.6;libxcrypt-devel;libuuid-devel","","","","","277.73 KiB","1563.46 KiB","Sat Jun 13 05:03:42 2026"
"msys","apr-util","1.6.3-2","False","","x86_64","msys-package","The Apache Portable Runtime","libraries","spdx:Apache-2.0","https://apr.apache.org/","apr;expat;libsqlite;libxcrypt","","","","","58.80 KiB","129.50 KiB","Fri Oct 20 14:00:42 2023"
"msys","apr-util-devel","1.6.3-2","False","","x86_64","msys-package","Libapr-util headers and libraries","development","spdx:Apache-2.0","https://apr.apache.org/","apr-util=1.6.3;apr-devel;libexpat-devel;libsqlite-devel","","","","","138.75 KiB","730.08 KiB","Fri Oct 20 14:00:42 2023"
"msys","asciidoc","10.2.1-2","False","","any","msys-package","Text document format for short documents, articles, books and UNIX man pages.","","GPL","https://asciidoc.org/","python;libxslt;docbook-xsl","","","","","324.31 KiB","1659.18 KiB","Fri Aug 16 07:22:58 2024"
"msys","asciidoctor","2.0.26-1","False","","any","msys-package","An implementation of AsciiDoc in Ruby","","spdx:MIT","https://asciidoctor.org","ruby","","","","","519.33 KiB","1556.17 KiB","Sun Apr 26 11:06:27 2026"
"msys","aspell","0.60.8.2-1","False","","x86_64","msys-package","A Free and Open Source spell checker (libraries)","libraries","LGPL","http://aspell.net/","gcc-libs;gettext;libiconv;ncurses","","","","","651.38 KiB","3249.47 KiB","Sun Feb  1 05:40:53 2026"
"msys","aspell-de","20161207.7.0-1","False","","x86_64","msys-package","German dictionary for aspell","","GPL-2+","http://aspell.net/","aspell","","","","","776.79 KiB","2073.75 KiB","Sun Jun 16 12:10:29 2024"
"msys","aspell-devel","0.60.8.2-1","False","","x86_64","msys-package","Aspell headers and libraries (development)","development","LGPL","http://aspell.net/","aspell=0.60.8.2;gettext-devel;libiconv-devel;ncurses-devel","","","","","365.98 KiB","2415.50 KiB","Sun Feb  1 05:40:53 2026"
"msys","aspell6-en","2026.02.25-1","False","","x86_64","msys-package","English dictionary for aspell","","custom","http://aspell.net/","aspell>=0.60","","aspell-en","","","1214.74 KiB","4124.95 KiB","Tue Mar  3 14:33:05 2026"
"msys","atool","0.39.0-3","False","","any","msys-package","A script for managing file archives of various types","","GPL3","https://www.nongnu.org/atool/","file;perl","bzip2","","","","36.42 KiB","621.57 KiB","Sun Feb  1 06:42:25 2026"
"msys","autoconf-archive","2024.10.16-1","False","","any","msys-package","Autoconf Macro Archive","","spdx:GPL-3.0-or-later","https://www.gnu.org/software/autoconf-archive","","","gnome-common","gnome-common","gnome-common","549.70 KiB","2375.34 KiB","Tue Oct 28 23:49:21 2025"
"msys","autoconf-wrapper","20260320-1","False","","any","msys-package","Wrapper scripts for autoconf commands","","spdx:GPL-2.0-only","https://gitweb.gentoo.org/proj/autotools-wrappers.git/","bash;sed;autoconf2.73;autoconf2.72;autoconf2.71;autoconf2.69;autoconf2.13","","autoconf","autoconf","autoconf","4.89 KiB","39.39 KiB","Sat Mar 21 01:23:56 2026"
"msys","autoconf2.13","2.13-6","False","","any","msys-package","A GNU tool for automatically configuring source code","","GPL2;GPL3;custom","https://www.gnu.org/software/autoconf","awk;m4;diffutils;bash;perl","","","","","137.35 KiB","594.19 KiB","Mon Mar 20 04:10:22 2023"
"msys","autoconf2.69","2.69-4","False","","any","msys-package","A GNU tool for automatically configuring source code","","spdx:GPL-2.0-or-later;spdx:GPL-3.0-or-later;spdx:Autoconf-exception-3.0","https://www.gnu.org/software/autoconf","awk;m4;diffutils;bash;perl","","","","","284.60 KiB","1753.07 KiB","Wed Sep 13 12:07:56 2023"
"msys","autoconf2.71","2.71-4","False","","any","msys-package","A GNU tool for automatically configuring source code","","spdx:GPL-2.0-or-later;spdx:GPL-3.0-or-later;spdx:Autoconf-exception-3.0","https://www.gnu.org/software/autoconf","awk;m4;diffutils;bash;perl;sed","","","","","327.34 KiB","1955.78 KiB","Thu Oct 31 12:19:30 2024"
"msys","autoconf2.72","2.72-4","False","","any","msys-package","A GNU tool for automatically configuring source code","","spdx:GPL-2.0-or-later;spdx:GPL-3.0-or-later;spdx:Autoconf-exception-3.0","https://www.gnu.org/software/autoconf","awk;m4;diffutils;bash;perl;sed","","","","","331.64 KiB","1974.77 KiB","Sat Mar 21 01:22:52 2026"
"msys","autoconf2.73","2.73-1","False","","any","msys-package","A GNU tool for automatically configuring source code","","spdx:GPL-2.0-or-later;AND;GPL-3.0-or-later;AND;Autoconf-exception-3.0","https://www.gnu.org/software/autoconf","awk;m4;diffutils;bash;perl;sed","","","","","729.87 KiB","2395.22 KiB","Sat Mar 21 01:23:23 2026"
"msys","autogen","5.18.16-6","False","","x86_64","msys-package","A tool designed to simplify the creation and maintenance of programs that contain large amounts of repetitious text","","GPL3","https://autogen.sourceforge.io/","gcc-libs;gmp;libxcrypt;libffi;libgc;libguile;libxml2","","","","","648.26 KiB","1464.45 KiB","Fri Aug  1 06:35:31 2025"
"msys","automake-wrapper","20260320-1","False","","any","msys-package","Wrapper scripts for automake commands","","spdx:GPL-2.0-only","https://gitweb.gentoo.org/proj/autotools-wrappers.git/","bash;gawk;automake1.11;automake1.12;automake1.13;automake1.14;automake1.15;automake1.16;automake1.17;automake1.18","","automake","automake","","4.37 KiB","9.10 KiB","Sat Mar 21 01:23:56 2026"
"msys","automake1.11","1.11.6-6","False","","any","msys-package","A GNU tool for automatically creating Makefiles","","GPL","https://www.gnu.org/software/automake","perl;bash","","","","","490.21 KiB","1473.65 KiB","Wed Jan  5 03:26:56 2022"
"msys","automake1.12","1.12.6-6","False","","any","msys-package","A GNU tool for automatically creating Makefiles","","GPL","https://www.gnu.org/software/automake","perl;bash","","","","","503.11 KiB","1470.21 KiB","Wed Jan  5 03:29:11 2022"
"msys","automake1.13","1.13.4-7","False","","any","msys-package","A GNU tool for automatically creating Makefiles","","GPL","https://www.gnu.org/software/automake","perl;bash","","","","","501.46 KiB","1462.17 KiB","Wed Jan  5 03:30:35 2022"
"msys","automake1.14","1.14.1-6","False","","any","msys-package","A GNU tool for automatically creating Makefiles","","GPL","https://www.gnu.org/software/automake","perl;bash","","","","","503.12 KiB","1469.56 KiB","Wed Jan  5 03:26:38 2022"
"msys","automake1.15","1.15.1-4","False","","any","msys-package","A GNU tool for automatically creating Makefiles","","GPL","https://www.gnu.org/software/automake","perl;bash","","","","","513.41 KiB","1516.58 KiB","Wed Jan  5 03:29:09 2022"
"msys","automake1.16","1.16.5-1","False","","any","msys-package","A GNU tool for automatically creating Makefiles","","GPL","https://www.gnu.org/software/automake","perl;bash","","","","","526.31 KiB","1527.02 KiB","Mon Apr 18 16:57:51 2022"
"msys","automake1.17","1.17-1","False","","any","msys-package","A GNU tool for automatically creating Makefiles","","spdx:GPL-2.0-or-later","https://www.gnu.org/software/automake","bash;perl","","","","","535.02 KiB","1565.06 KiB","Sat Jul 27 12:45:04 2024"
"msys","automake1.18","1.18.1-1","False","","any","msys-package","A GNU tool for automatically creating Makefiles","","spdx:GPL-2.0-or-later","https://www.gnu.org/software/automake","bash;perl","","","","","543.09 KiB","1588.15 KiB","Mon Aug  4 14:18:48 2025"
"msys","autotools","2022.01.16-2","False","","any","msys-package","A meta package for the GNU autotools build system","","GPL","https://www.gnu.org/software/automake/manual/html_node/Autotools-Introduction.html","autoconf-wrapper;automake-wrapper;gettext;libtool;make;pkgconf","","","","","2.49 KiB","0.00 KiB","Sun May 15 04:28:04 2022"
"msys","axel","2.17.14-1","False","","x86_64","msys-package","Light command line download accelerator for Linux and Unix","","GPL","https://github.com/axel-download-accelerator/axel","openssl;gettext","","","","","30.28 KiB","59.80 KiB","Tue Apr 16 01:08:02 2024"
"msys","base","2022.06-1","True","2022.06-1","any","msys-package","Minimal package set to define a basic MSYS2 installation","","GPL","https://www.msys2.org","bash;bash-completion;bsdtar;bzip2;coreutils;curl;dash;file;filesystem;findutils;gawk;getent;grep;gzip;inetutils;info;less;mintty;msys2-keyring;msys2-launcher;msys2-runtime;nano;pacman;pacman-contrib;pacman-mirrors;rebase;sed;tar;time;tzcode;util-linux;wget;which;zstd","","","","","2.48 KiB","0.00 KiB","Fri Jun 17 09:19:07 2022"
"msys","base-devel","2026.08-1","False","","any","msys-package","Minimal package set for building packages with makepkg","","spdx:BSD-3-Clause","https://www.msys2.org","base;binutils;bison;diffstat;diffutils;dos2unix;file;flex;gawk;grep;make;pacman;patch;sed;tar","","","","","1864.00 B","0.00 B","Sun Aug  2 02:15:23 2026"
"msys","bash","5.3.015-1","True","5.3.015-1","x86_64","system-package","The GNU Bourne Again shell","","spdx:GPL-3.0-or-later","https://www.gnu.org/software/bash/bash.html","","","sh","","","2.46 MiB","12.24 MiB","Wed Jun 10 03:02:46 2026"
"msys","bash-completion","2.18.0-1","True","2.17.0-2","any","msys-package","Programmable completion for the bash shell","","spdx:GPL-2.0-only","https://github.com/scop/bash-completion","bash","","","","","228.67 KiB","2904.22 KiB","Tue Jul  7 02:33:19 2026"
"msys","bash-devel","5.3.015-1","False","","x86_64","msys-package","Bash headers and libraries","development","spdx:GPL-3.0-or-later","https://www.gnu.org/software/bash/bash.html","","","","","","152.58 KiB","2074.89 KiB","Wed Jun 10 03:02:46 2026"
"msys","bash-preexec","0.6.0-1","False","","any","msys-package","preexec and precmd functions for Bash just like Zsh","","spdx:MIT","https://github.com/rcaloras/bash-preexec","","","","","","7.37 KiB","15.02 KiB","Fri Feb 13 15:17:33 2026"
"msys","bc","1.08.2-1","False","","x86_64","msys-package","An arbitrary precision calculator language","","GPL","https://www.gnu.org/software/bc","libreadline;ncurses","","","","","87.53 KiB","164.35 KiB","Tue May 27 16:09:56 2025"
"msys","binutils","2.47-1","False","","x86_64","msys-package","A set of programs to assemble and manipulate binary and object files","","spdx:GPL-3.0-or-later","https://www.gnu.org/software/binutils/","libiconv;libintl;zlib;zstd","","","","","5.95 MiB","43.48 MiB","Sun Jul 26 15:34:03 2026"
"msys","bison","3.8.2-5","False","","x86_64","msys-package","The GNU general-purpose parser generator","","spdx:GPL-3.0-or-later","https://www.gnu.org/software/bison/bison.html","m4;sh;libiconv;libintl","","","","","777.19 KiB","2604.51 KiB","Fri Jul 21 04:31:47 2023"
"msys","bisonc++","6.04.04-3","False","","x86_64","msys-package","C++ parser generator","","GPL","https://fbb-git.gitlab.io/bisoncpp/","libbobcat","","","","","163.42 KiB","549.79 KiB","Fri Sep 15 14:19:04 2023"
"msys","breezy","3.3.22-1","False","","x86_64","msys-package","A decentralized revision control system with support for Bazaar and Git file formats","VCS","GPL2","https://www.breezy-vcs.org/","python-configobj;python-fastimport;python-dulwich;python-patiencediff;python-merge3;python-fastbencode","","bzr","bzr","bzr","7.71 MiB","58.46 MiB","Wed May 13 21:44:25 2026"
"msys","brotli","1.2.0-1","True","1.2.0-1","x86_64","msys-package","Brotli compression library","","MIT","https://github.com/google/brotli","gcc-libs","","","","","372.41 KiB","984.70 KiB","Wed Nov  5 21:29:20 2025"
"msys","brotli-devel","1.2.0-1","False","","x86_64","msys-package","Brotli compression library","","MIT","https://github.com/google/brotli","brotli","","","","","397.11 KiB","1167.10 KiB","Wed Nov  5 21:29:20 2025"
"msys","brotli-testdata","1.2.0-1","False","","x86_64","msys-package","Brotli compression library","","MIT","https://github.com/google/brotli","","","","","","3.45 KiB","1.35 KiB","Wed Nov  5 21:29:20 2025"
"msys","bsdcpio","3.8.9-1","False","","x86_64","msys-package","Multi-format archive and compression library","libraries","spdx:BSD-2-Clause","https://libarchive.org/","gcc-libs;libbz2;libiconv;libexpat;liblzma;liblz4;libopenssl;libzstd;zlib","","","","","330.32 KiB","773.76 KiB","Sat Aug  1 08:32:12 2026"
"msys","bsdtar","3.8.9-1","True","3.8.7-1","x86_64","msys-package","Multi-format archive and compression library","libraries","spdx:BSD-2-Clause","https://libarchive.org/","gcc-libs;libbz2;libiconv;libexpat;liblzma;liblz4;libopenssl;libzstd;zlib","","","","","370.92 KiB","994.43 KiB","Sat Aug  1 08:32:12 2026"
"msys","btyacc","20230521-1","False","","x86_64","msys-package","btyacc - an LALR(1) parser generator with support for backtracking","","Public;Domain","https://invisible-island.net/byacc","","","","","","70.68 KiB","164.80 KiB","Fri Jul 21 04:37:04 2023"
"msys","busybox","1.36.1-1","False","","x86_64","msys-package","BusyBox: The Swiss Army Knife of Embedded Linux","","GPL2","https://busybox.net/","","","","","","439.22 KiB","738.67 KiB","Sun Aug 17 12:46:44 2025"
"msys","bzip2","1.0.8-4","True","1.0.8-4","x86_64","msys-package","A high-quality data compression program","compression","custom","http://www.bzip.org","libbz2","","","","","57.18 KiB","306.63 KiB","Sun Jun 26 02:27:27 2022"
"msys","ca-certificates","20250419-1","True","20250419-1","any","msys-package","Common CA certificates","","MPL;GPL","https://www.mozilla.org/en-US/about/governance/policies/security-group/certs/","bash;openssl;findutils;coreutils;sed;p11-kit","","","","","386.79 KiB","1050.48 KiB","Mon Jul 21 04:12:34 2025"
"msys","cargo-c","0.10.23-1","False","","x86_64","msys-package","A cargo subcommand to build and install C-ABI compatibile dynamic and static libraries","","spdx:MIT","https://github.com/lu-zero/cargo-c/","rust;libsqlite;libssh2;libgit2;libcurl;openssl-devel","","","","","7.62 MiB","54.95 MiB","Wed Jun  3 12:30:09 2026"
"msys","cargo-edit","0.13.10-1","False","","x86_64","msys-package","A utility for managing cargo dependencies from the command line","","spdx:MIT","https://github.com/killercup/cargo-edit","rust","","","","","2.12 MiB","7.69 MiB","Tue Apr 21 17:28:27 2026"
"msys","ccache","4.13.2-1","False","","x86_64","msys-package","A compiler cache (mingw-w64)","","spdx:GPL-3.0-or-later","https://ccache.dev/","gcc-libs;zlib;libzstd;fmt;doctest;libxxhash;libblake3","","","","ccache-git","650.38 KiB","1800.96 KiB","Tue Mar 31 23:12:28 2026"
"msys","cdecl","18.7.2-1","False","","x86_64","msys-package","Composing and deciphering C (or C++) declarations or casts, aka 'gibberish.'","","spdx:GPL-3.0-or-later","https://github.com/paul-j-lucas/cdecl","ncurses;libreadline","","","","","224.64 KiB","1142.07 KiB","Sat May 23 16:22:52 2026"
"msys","cflow","1.8-1","False","","x86_64","msys-package","C function call hierarchy analyzer","","spdx:GPL-3.0-or-later","https://www.gnu.org/software/cflow/","libintl;libiconv","","","","","133.75 KiB","377.09 KiB","Tue Aug  5 00:28:51 2025"
"msys","cgdb","0.8.0-2","False","","x86_64","msys-package","Curses-based interface to the GNU Debugger","","spdx:GPL-2.0-or-later","https://cgdb.github.io/","libreadline;ncurses;gdb","","","","","180.79 KiB","441.95 KiB","Fri Sep 15 12:20:59 2023"
"msys","cjson","1.7.19-1","False","","x86_64","msys-package","Ultralightweight JSON parser in ANSI C","","spdx:MIT","https://github.com/DaveGamble/cJSON","","","","","","31.55 KiB","147.71 KiB","Sat Feb  7 03:12:29 2026"
"msys","clang","21.1.8-2","False","","x86_64","msys-package","C language family frontend for LLVM","","spdx:Apache-2.0;WITH;LLVM-exception","https://clang.llvm.org/","gcc;llvm-libs=21.1.8","compiler-rt;llvm=21.1.8","","","","46.70 MiB","349.60 MiB","Thu Jul 16 21:51:41 2026"
"msys","clang-analyzer","21.1.8-2","False","","x86_64","msys-package","A source code analysis framework","","spdx:Apache-2.0;WITH;LLVM-exception","https://clang-analyzer.llvm.org/","clang=21.1.8;python","","","","","118.22 KiB","559.30 KiB","Thu Jul 16 21:51:41 2026"
"msys","cloc","2.08-1","False","","any","msys-package","Count lines of code","","GPL","https://github.com/AlDanial/cloc","perl;perl-Algorithm-Diff;perl-Regexp-Common;perl-Parallel-ForkManager","","","","","115.02 KiB","699.41 KiB","Sun Jan 25 06:29:15 2026"
"msys","cmake","4.4.2-1","False","","x86_64","msys-package","A cross-platform open-source make system","","spdx:BSD-3-Clause","https://www.cmake.org/","gcc-libs;jsoncpp;libcurl;libexpat;libarchive;librhash;libutil-linux;libuv;ncurses;pkgconf;zlib;cppdap","","","","","9.26 MiB","60.57 MiB","Sat Aug  1 09:53:02 2026"
"msys","cmake-bootstrap","4.4.2-1","False","","x86_64","msys-package","A cross-platform open-source make system","","spdx:BSD-3-Clause","https://www.cmake.org/","gcc-libs","","cmake=4.4.2","cmake;cmake-emacs;cmake-vim","","10.12 MiB","60.67 MiB","Sat Aug  1 10:09:56 2026"
"msys","cmake-emacs","4.4.2-1","False","","x86_64","msys-package","A cross-platform open-source make system (Emacs mode)","","spdx:BSD-3-Clause","https://www.cmake.org/","cmake=4.4.2;emacs","","","","","10.61 KiB","34.33 KiB","Sat Aug  1 09:53:02 2026"
"msys","cmake-vim","4.4.2-1","False","","x86_64","msys-package","A cross-platform open-source make system (vim mode)","","spdx:BSD-3-Clause","https://www.cmake.org/","cmake=4.4.2;vim","","","","","25.28 KiB","183.59 KiB","Sat Aug  1 09:53:02 2026"
"msys","cmatrix","2.0-1","False","","x86_64","msys-package","A curses-based scrolling 'Matrix'-like screen","","spdx:GPL-3.0-or-later","http://www.asty.org/cmatrix/","ncurses","","","","","25.18 KiB","63.57 KiB","Fri Apr  7 01:03:53 2023"
"msys","cocom","0.996-5","False","","x86_64","msys-package","Toolset for creation of compilers and interpreters","","custom","https://cocom.sourceforge.io/","gmp","","","","","677.43 KiB","3406.32 KiB","Tue Apr 21 01:50:36 2026"
"msys","colordiff","1.0.22-1","False","","any","msys-package","Diff wrapper with pretty syntax highlighting","","spdx:GPL-2.0-or-later","https://www.colordiff.org/","diffutils;perl","","","","","18.50 KiB","45.33 KiB","Sun May  3 16:20:55 2026"
"msys","colormake","r8.9c1d2e6-2","False","","any","msys-package","Colorized build output","","BSD","https://github.com/renatosilva/colormake","make","","colormake-git=r8.9c1d2e6","colormake-git","colormake-git","4.07 KiB","2.92 KiB","Sun Dec 21 11:19:04 2025"
"msys","compiler-rt","21.1.8-2","False","","x86_64","msys-package","Runtime libraries for Clang and LLVM","","spdx:Apache-2.0;WITH;LLVM-exception","https://compiler-rt.llvm.org/","gcc-libs","","","","","113.58 KiB","900.09 KiB","Thu Jul 16 21:51:41 2026"
"msys","coreutils","8.32-5","True","8.32-5","x86_64","msys-package","The basic file, shell and text manipulation utilities of the GNU operating system","","GPL3","https://www.gnu.org/software/coreutils","gmp;libiconv;libintl","","","","","2.63 MiB","25.78 MiB","Tue Nov 15 11:07:47 2022"
"msys","cpio","2.15-1","False","","x86_64","msys-package","cpio - copy files to/from archives","","GPLv3","https://www.gnu.org/software/cpio/","libintl","","","","","237.72 KiB","1008.64 KiB","Wed Jan 17 02:03:17 2024"
"msys","cppdap","1.58.0a-3","False","","x86_64","msys-package","C++ library for the Debug Adapter Protocol","","spdx:Apache-2.0","https://github.com/google/cppdap","jsoncpp;gcc-libs","","","","","458.07 KiB","5373.96 KiB","Wed Sep 20 03:56:29 2023"
"msys","crosstool-ng","1.27.0-1","False","","x86_64","msys-package","A cross-platform open-source toolchain system","","spdx:MIT","http://www.crosstool-ng.org/","ncurses;libintl","","","","","1104.46 KiB","9123.14 KiB","Sun Jun  8 02:47:11 2025"
"msys","cscope","15.9-3","False","","x86_64","msys-package","A tool for browsing source code","","BSD","https://cscope.sourceforge.io/","ncurses","","","","","147.55 KiB","665.45 KiB","Wed Jun  3 17:08:01 2026"
"msys","ctags","6.2.1-3","False","","x86_64","msys-package","Generate tag files for source code","","spdx:GPL-2.0-or-later","https://ctags.io/","libiconv;libpcre2_8;jansson;libxml2;libyaml","","","","","763.39 KiB","3662.06 KiB","Mon May 25 04:40:09 2026"
"msys","curl","8.21.0-1","True","8.20.0-1","x86_64","msys-package","Multi-protocol file transfer utility","","spdx:MIT","https://curl.se/","ca-certificates;libcurl;libnghttp3;libngtcp2;libunistring;libnghttp2;libpsl;openssl;zlib","","wcurl","wcurl","wcurl","905.78 KiB","1015.12 KiB","Wed Jun 24 02:24:14 2026"
"msys","cvs","1.11.23-5","False","","x86_64","msys-package","Concurrent Versions System - a source control system","","GPL","http://cvs.nongnu.org/","heimdal;zlib;libxcrypt;libopenssl","","","","","533.85 KiB","1049.98 KiB","Thu Jul 13 17:33:59 2023"
"msys","cygnative","r9.2cbf760-2","False","","x86_64","msys-package","A wrapper for cygwin programs which call native Win32 programs with stdin and/or stdout handle redirected","","MIT","https://github.com/davidecolombo/cygnative","","","","","","6.78 KiB","13.71 KiB","Sun Apr 24 15:39:26 2022"
"msys","cygrunsrv","1.65-1","False","","x86_64","msys-package","cygrunsrv is a windows services tool","","spdx:GPL-3.0-or-later","https://cygwin.org/","","","","","","59.40 KiB","152.82 KiB","Thu May 28 05:33:47 2026"
"msys","cygutils","1.4.17.4-1","False","","x86_64","msys-package","cygutils is a collection of simple utilities","","spdx:GPL-3.0-or-later","https://cygwin.org/","gcc-libs;popt;libiconv;libintl","","winln","winln","winln","252.43 KiB","969.14 KiB","Thu Apr 24 18:21:56 2025"
"msys","cyrus-sasl","2.1.28-5","False","","x86_64","msys-package","Cyrus saslauthd SASL authentication daemon","sys-utils","custom","https://www.cyrusimap.org/sasl/","libsasl=2.1.28","","","","","33.02 KiB","77.35 KiB","Wed May  8 17:30:29 2024"
"msys","cython","3.2.9-1","False","","x86_64","msys-package","C-Extensions for Python","","spdx:Apache-2.0","https://cython.org/","python","","","cython0","","3.50 MiB","18.15 MiB","Sun Jul 26 17:02:16 2026"
"msys","dash","0.5.13.4-1","True","0.5.13.4-1","x86_64","msys-package","A POSIX compliant shell that aims to be as small as possible","","BSD","http://gondor.apana.org.au/~herbert/dash/","grep;sed;filesystem","","","","","81.21 KiB","275.58 KiB","Fri May 15 10:44:27 2026"
"msys","db","6.2.32-6","True","6.2.32-6","x86_64","msys-package","The Berkeley DB embedded database system","Database","spdx:AGPL-3.0-or-later","https://www.oracle.com/technetwork/database/database-technologies/berkeleydb/overview/index.html","libdb=6.2.32","","","","","48.80 KiB","261.50 KiB","Wed May 20 13:12:38 2026"
"msys","db-docs","6.2.32-6","False","","x86_64","msys-package","BerkleyDB documentation","","spdx:AGPL-3.0-or-later","https://www.oracle.com/technetwork/database/database-technologies/berkeleydb/overview/index.html","sh","","","","","17.21 MiB","86.96 MiB","Wed May 20 13:12:38 2026"
"msys","dejagnu","1.6.3-2","False","","any","msys-package","Framework for testing other programs","","GPL","https://www.gnu.org/software/dejagnu/","expect","","","","","176.99 KiB","610.82 KiB","Mon Dec 29 05:25:56 2025"
"msys","dialog","1.3_20260721-1","False","","x86_64","msys-package","A tool to display dialog boxes from shell scripts","","spdx:LGPL-2.1-or-later","https://invisible-island.net/dialog/","ncurses;libintl","","","","","241.50 KiB","808.34 KiB","Sun Jul 26 17:05:48 2026"
"msys","diffstat","1.69-1","False","","x86_64","msys-package","Display a histogram of diff changes","","spdx:MIT","https://invisible-island.net/diffstat","","","","","","29.26 KiB","55.23 KiB","Wed Apr 15 18:49:54 2026"
"msys","diffutils","3.12-1","False","","x86_64","msys-package","Utility programs used for creating patch files","","spdx:GPL-3.0-or-later","https://www.gnu.org/software/diffutils","sh;libiconv;libintl","","","","","385.27 KiB","1705.80 KiB","Thu Apr 17 02:47:12 2025"
"msys","docbook-dsssl","1.79-2","False","","any","msys-package","DSSSL Stylesheets for DocBook","","custom","https://docbook.sourceforge.io/","sgml-common;perl","","","","","221.35 KiB","4451.40 KiB","Mon Mar  6 14:57:50 2023"
"msys","docbook-mathml","1.1CR1-3","False","","any","msys-package","MathML XML scheme","","MIT","https://www.oasis-open.org/docbook/","libxml2","","","","","3.61 KiB","4.43 KiB","Thu Jan 22 18:34:11 2026"
"msys","docbook-sgml","4.5-3","False","","any","msys-package","Document type definitions for verification of SGML data files against the DocBook rule set.","","MIT","https://archive.docbook.org/sgml/","sgml-common","","","","","52.25 KiB","362.60 KiB","Thu Jan 22 18:33:48 2026"
"msys","docbook-sgml31","3.1-3","False","","any","msys-package","Legacy docbook-sgml","","MIT","https://archive.docbook.org/sgml/","sgml-common","","","","","40.42 KiB","282.60 KiB","Thu Jan 22 18:33:23 2026"
"msys","docbook-xml","4.5-6","False","","any","msys-package","A widely used XML scheme for writing documentation and help","","MIT","https://www.oasis-open.org/docbook/","libxml2","","","","","86.34 KiB","2010.48 KiB","Fri Jan 23 12:45:37 2026"
"msys","docbook-xsl","1.79.2-3","False","","any","msys-package","XML stylesheets for Docbook-xml transformations","","custom","https://docbook.sourceforge.io/","libxml2;libxslt;docbook-xml","","","","","677.82 KiB","13440.53 KiB","Sun Jan 30 10:20:40 2022"
"msys","docbook-xsl-ns","1.79.2-2","False","","any","msys-package","XML stylesheets with namespaces for Docbook-xml transformations","","custom","https://github.com/docbook/xslt10-stylesheets","libxml2;libxslt","","","","","19.99 MiB","47.91 MiB","Sun Jan 30 10:20:14 2022"
"msys","doctest","2.4.12-1","False","","any","msys-package","The lightest feature rich C++ single header testing framework","","spdx:MIT","https://github.com/onqtam/doctest","","","","","","63.59 KiB","354.43 KiB","Tue Oct 28 23:50:36 2025"
"msys","docx2txt","1.4-2","False","","x86_64","msys-package","docx2txt is a perl based command line utility to convert Microsoft Office(Tm) Docx documents to equivalent Text documents","","GPL3+","http://docx2txt.sourceforge.net/","perl;unzip","","","","","11.06 KiB","26.05 KiB","Mon Mar  6 14:58:37 2023"
"msys","dos2unix","7.5.6-1","False","","x86_64","msys-package","Text file format converter","","spdx:BSD-2-Clause","https://waterlander.net/dos2unix/","libintl","","","hd2u","","447.34 KiB","2778.60 KiB","Mon Jun  1 17:07:29 2026"
"msys","dosfstools","4.2-1","False","","x86_64","msys-package","DOS filesystem utilities","","GPL2","https://github.com/dosfstools/dosfstools","libiconv;libiconv-devel","","","","","809.77 KiB","10787.47 KiB","Thu Apr 15 03:44:48 2021"
"msys","doxygen","1.14.0-1","False","","x86_64","msys-package","A documentation system for C++, C, Java, IDL and PHP","","spdx:GPL-2.0-only","http://www.doxygen.org/","gcc-libs;libsqlite;libiconv","","","","","5.41 MiB","21.22 MiB","Sun May 25 13:05:04 2025"
"msys","dtc","1.7.2-1","False","","x86_64","msys-package","Device Tree Compiler","","GPL2","https://git.kernel.org/pub/scm/utils/dtc/dtc/git","libyaml","","","","","140.77 KiB","631.90 KiB","Tue Dec 17 02:02:43 2024"
"msys","ed","1.22.4-1","False","","x86_64","msys-package","A POSIX-compliant line-oriented text editor","","GPL","https://www.gnu.org/software/ed/ed.html","sh","","","","","51.46 KiB","79.10 KiB","Sun Jan  4 05:02:39 2026"
